MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR,CentroideEspectral,AnchoEspectral,EnergiaBanda_1,EnergiaBanda_2,EnergiaBanda_3,Archivo,Etiqueta
-0.6117474416115781,0.3205452233911433,-0.05700056142834357,-0.3457733913373902,0.3079537511089651,-0.37091374025876384,0.18454643124320444,0.17503444564401838,-0.20164868060381633,0.059736056730945085,-0.7759834488711326,-0.36968982055591604,-0.864909912685464,-0.7493277688504256,-0.9138852447333919,-1.0673160100980157,-0.7601983171788933,-0.010465072609625838,-0.4402596283905373,Camote.wav,camote
-1.0835196098541278,-0.9386696398139044,0.3296761899423362,-1.5028969523002904,0.20436422998698295,1.5288631601561733,1.994206184280963,1.3911904272578626,1.0830996475406196,2.1216446801206077,0.6597545256215447,-0.5598632367173856,1.1519177924344108,-0.9979668842508592,-0.9485406005082623,-0.6976168898088013,-0.839566403972869,1.445153937623883,-0.372956533146926,Papa 2.wav,papa
-0.7933204478718199,-0.8572999248609682,0.5341940758060609,-1.2754881790590313,0.2727307730074165,1.476514175176764,1.6362434107993513,1.0719430597713038,0.5367900444859084,1.8627283378928852,0.8928835314211458,-0.5734829195587072,0.6293745469630604,-1.0000689057578676,-0.908272207279714,-0.5414664291694686,-0.6681940577532789,2.0733048069417497,-0.36247855887569,Papa 3.wav,papa
-0.9730887126391862,-1.7628469230593344,1.0977390844485082,-1.0234604195846986,1.2430695443888446,2.0360926475434273,1.5061700992268243,2.016411470031826,1.1193555164105817,1.7240700774662971,1.8588937692588667,0.33664073913555653,1.1466685109515753,-1.2740824236357606,-1.255558465676529,-0.7837207164500168,-0.750658254850096,1.640517947699122,-0.479697861066717,Papa 4.wav,papa
0.14054052868196595,-1.1726295673980214,-0.5712271157444703,0.5628807155775791,-0.20697159853090208,0.5086692469374956,0.676517039484528,-0.8142208852598133,0.7952347761827488,0.23661534249689106,-0.106181569506095,0.6275878323947901,0.6980743091122564,2.083296356236879,2.039706578024765,1.2461119924843416,-0.7111894772680301,1.0023014606578655,-0.3814982521349527,Papa Benja 1.wav,papa
-1.1403151234518465,-0.603683694227739,0.012101036041870962,-0.2170422107163732,0.35243318873671703,-0.39505060170354384,0.7657878075310333,0.629218851991557,-0.37444685094387253,1.0442370232893539,0.9145071328933768,1.584119198402573,2.0952484432169123,1.7672424082188156,1.39196915146478,0.8546121588868727,-0.7448777890695852,-0.6376079580459969,-0.5722397111227848,Papa Clemente 1.wav,papa
1.238086089725937,1.5444458593769281,0.4583118594273443,-1.8103972948624218,-0.4278063313972198,-0.12706780336627704,-0.4597326521868854,0.0012325846569766897,-2.1997008587386477,-0.2807727472069067,-0.16077622041852663,-1.2991608492637836,-1.1697570626567977,-0.6673489300770945,-0.7891353212425668,-0.2799401680222408,0.23814270314763525,0.23337718131317653,-0.5757218846544176,Papa Marcos 1.wav,papa
-1.1522796405466011,-0.5539912978954178,1.6685509913628263,-0.8797287447829428,1.1158489401386118,1.1188823690232852,-0.18535872022590696,1.336553968282099,0.5074263661660828,0.4508482105813171,1.480553395326407,1.0330721376225678,1.127213256827108,0.12090913505109112,0.12560572968543846,1.2075097052400032,0.33800057817736007,-0.7438949476254266,-0.5782217926584465,Papa Mario 1.wav,papa
-1.0414416757409515,-1.0196735435039457,1.6590732325993,-0.8681912314482226,1.1511431622698787,1.293038520456021,-0.22349292997874906,1.4916797432838527,1.274294006701269,0.49390862801184693,1.9747853150654657,1.452145419764468,0.24661714997343576,0.11520364810349633,0.3095823576153143,1.7734772976541306,0.8389293386369518,-0.6920774152217152,-0.5753747176727938,Papa Mario 2.wav,papa
-0.4946168433157746,-0.9481082716322379,1.0327290502079147,-1.5434248836579194,0.6341822689237754,1.6105010993472484,1.3385616625320311,1.6138767003804289,-0.2647096972404868,1.2586054070122568,1.363807022808561,0.03684925866128666,1.3004686049036178,-0.9117840024635109,-1.065479032097565,-1.42001605569634,-0.7346562514754822,1.0355810346248917,-0.5285686358302057,Papa.wav,papa
0.12413491544869862,0.08658028698097113,-0.6942250748074043,-0.1472703064501629,-0.3661307609215092,-0.14893757595288043,0.7663739569918104,-0.36927098305133127,0.45101089980111675,0.8247029141108004,-0.7878308182528936,-0.57715403462195,0.023249309907167188,-0.16271362400169795,-0.060824882248325766,-0.8369820203271309,-0.465176754972475,1.8878485595861305,0.33990064363276856,Zanahoria 2.wav,zanahoria
-0.7954629088755457,0.13146604686989743,-0.7895102193576454,-0.18931162996400533,-0.4311716466729265,0.10301029942511562,0.824884863819059,-0.9919250552723559,1.1090577491594782,0.900166270984565,-1.7227981206499072,0.22870822798542878,1.4782232243010405,-0.25970690211080416,-0.26010844546048234,-0.7560644548738774,-0.9070625036154552,-0.07479800999613084,-0.2067802134645927,Zanahoria 3.wav,zanahoria
0.5043101101156391,-0.15247495238818623,-0.20649366405656958,-0.4155395385258675,-0.04976673357618743,0.43753942533869644,0.6792144568117691,-0.18436399363193948,0.22004267650624676,0.516185057572135,-0.6062543679508163,-0.5416617047105491,-0.5294410591268829,-0.5443806719170975,-0.6220968291058135,-0.9442142542111078,-0.3510155581450615,2.231878926171171,0.13187505334485913,Zanahoria 4.wav,zanahoria
-0.778550434473239,0.9583340714721568,-2.7134137598579704,2.947976356037521,-3.150070889131961,1.1084181794740635,-2.543764776307249,-1.0208332819018175,-0.7026997295513445,-3.022116079583063,-0.82361392564567,-1.6939821169373963,0.2538610889304941,2.0859989553173177,2.051777518638418,1.149867433223904,-1.054906119298394,-1.1047125063190264,-0.5658175866062337,Zanahoria Benja 1.wav,zanahoria
0.6459115597126833,0.016796988458818825,-0.817442664767798,0.37720992089761923,-0.5425130797575544,-0.36328176790539185,0.06378239339765275,-0.8980918243616177,-0.2673235548667935,-0.12010674028526806,0.5570613217068742,1.1660285382190798,0.2643718125157627,1.5166514157047315,1.4139826227704033,0.8279263867899707,-0.15044899787034444,0.19343787185809194,-0.4485398998804565,Zanahoria Clemente 1.wav,zanahoria
1.869684157429856,2.2858987071823713,-0.16538905605883528,-1.0356517162572811,-1.2187445639643906,-1.0204171634397452,-1.8223529369723699,-1.0608589231274852,-1.9725347018309725,-0.6811512848109276,-0.0011683077626326419,-1.859578862376125,-2.0186216909373664,-0.8659899624893972,-0.9079553692344545,-0.16292060272306103,1.2847997361639723,-0.16930412611074247,-0.538093867087689,Zanahoria Marcos 1.wav,zanahoria
-0.10959630394724985,0.29000574308939103,0.9910097861296568,-0.36446482590615703,0.8594974791565869,0.2686442278523079,-1.298729946892842,0.01219340651021673,0.6998307372394693,0.03902169844290401,0.4500454938391532,-0.16239467841480876,0.36169830491773425,-0.17187243199652072,-0.09491283936049573,0.8622421367806847,1.3370855897680332,-0.6786072411828693,-0.45261446428626667,Zanahoria Mario 1.wav,zanahoria
0.12203812269268373,-0.1455313837887938,0.590868807055692,-0.007920379706815703,0.5420954999989904,-0.02652628474943954,-1.0010940494277316,-0.08191190708373505,0.9543393068637539,0.2852023612822198,1.041026376954417,0.5676936803096765,-0.3724904171183662,0.14523252677504642,0.2836965150436167,1.0292444867739516,2.237405148208097,-0.10764920613473287,-0.35581912931015447,Zanahoria Mario 2.wav,zanahoria
0.7099660694743417,0.45519549070144505,-1.0209486704720245,0.11486044218700545,-0.8517770955599431,-0.5656386270611522,0.8071216571355814,-1.1264898233684952,0.1259337195768499,0.7045087104747638,-1.2559704162744254,-0.4691071181359552,-0.2197328199190825,-0.37711981771656455,-0.38626749112293995,-1.1623098426753207,-0.4574066728961258,1.2414198727768602,0.3575587441699472,Zanahoria.wav,zanahoria
